,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
8316,99.77,0.06,0.0,180,0,14,4.5,6
8317,100.0,0.0,37.5,130,0,8,7.75,17
8318,71.85,8.12,25.0,130,1,3,9.75,12
8319,78.07,6.21,0.0,20,1,19,9.75,20
8320,73.44,7.62,25.0,100,2,8,6.5,15
8321,71.24,8.31,25.0,60,1,14,8.5,7
8322,99.68,0.09,0.0,130,0,3,1.75,6
8323,100.0,0.0,37.5,100,0,19,7.25,18
8324,73.57,7.58,25.0,40,2,13,5.0,1
8325,71.37,10.13,25.0,60,2,3,5.75,6
8326,75.94,6.85,0.0,100,2,11,2.25,2
8327,70.07,8.67,25.0,40,1,14,5.5,11
8328,100.0,0.0,37.5,20,0,7,8.0,2
8329,100.0,0.0,37.5,120,0,2,1.5,19
8330,100.0,0.0,37.5,80,0,1,2.0,9
8331,76.14,6.79,0.0,140,1,1,3.5,11
8332,75.37,7.03,0.0,90,2,8,0.5,1
8333,71.71,8.16,25.0,90,1,3,9.25,1
8334,100.0,0.0,37.5,200,0,10,2.5,16
8335,71.37,8.27,25.0,140,1,5,7.25,5
8336,100.0,0.0,37.5,180,0,18,10.0,7
8337,100.0,0.0,37.5,80,0,3,9.0,16
8338,74.7,7.23,25.0,190,2,9,1.0,14
8339,72.79,7.82,25.0,140,2,15,2.0,18
8340,100.0,0.0,37.5,40,0,4,1.25,12
8341,98.96,0.28,0.0,40,0,17,2.0,3
8342,100.0,0.0,37.5,110,0,12,6.0,8
8343,100.0,0.0,37.5,80,0,6,9.25,11
8344,100.0,0.0,37.5,180,0,11,0.0,20
8345,100.0,0.0,37.5,30,0,8,4.25,19
8346,100.0,0.0,37.5,60,0,5,4.75,3
8347,74.24,7.38,25.0,190,1,9,3.0,11
8348,100.0,0.0,37.5,80,0,17,6.25,4
8349,100.0,0.0,37.5,200,0,14,5.75,16
8350,100.0,0.0,37.5,120,0,8,6.0,10
8351,70.94,8.4,25.0,20,2,15,1.5,14
8352,99.7,0.08,0.0,140,0,1,2.25,14
8353,74.19,7.39,25.0,70,1,7,7.0,15
8354,72.48,7.12,25.0,130,2,6,1.5,17
8355,75.19,7.09,0.0,70,2,6,9.75,8
8356,100.0,0.0,37.5,160,0,2,8.5,3
8357,100.0,0.0,37.5,60,0,17,8.75,10
8358,73.46,7.61,25.0,110,1,4,7.5,15
8359,75.07,7.12,0.0,120,2,6,8.5,2
8360,71.36,2.48,25.0,100,1,4,0.25,3
8361,75.1,7.11,0.0,150,2,17,7.0,18
8362,74.2,7.39,25.0,180,1,13,1.75,12
8363,100.0,0.0,37.5,70,0,5,5.75,9
8364,75.91,6.87,0.0,70,1,19,3.0,18
8365,68.04,9.32,25.0,40,1,15,0.75,1
8366,71.14,8.34,25.0,130,1,18,2.5,5
8367,71.04,8.37,25.0,160,1,4,4.75,3
8368,72.87,7.8,25.0,130,1,11,5.5,13
8369,74.27,7.37,25.0,180,1,12,8.75,8
8370,73.38,7.64,25.0,100,1,3,2.5,11
8371,100.0,0.0,37.5,160,0,8,9.25,19
8372,74.42,7.32,25.0,170,2,16,7.75,17
8373,74.88,7.18,25.0,130,2,12,9.0,11
8374,78.82,8.57,0.0,200,2,1,2.5,9
8375,71.93,8.09,25.0,20,2,2,5.25,1
8376,99.54,0.12,0.0,90,0,14,4.75,19
8377,73.27,7.68,25.0,180,2,15,1.25,14
8378,74.0,7.45,25.0,200,2,11,9.25,5
8379,77.6,6.35,0.0,70,2,15,2.75,8
8380,100.0,0.0,37.5,60,0,20,8.5,5
8381,73.92,7.48,25.0,180,2,19,2.25,1
8382,99.7,0.08,0.0,140,0,9,2.25,8
8383,75.76,6.91,0.0,90,1,15,6.0,18
8384,68.42,9.2,25.0,10,1,15,8.5,14
8385,100.0,0.0,37.5,10,0,20,2.5,13
8386,100.0,0.0,37.5,110,0,1,9.5,6
8387,75.23,7.07,0.0,160,2,17,2.25,10
8388,100.0,0.0,37.5,90,0,10,9.0,13
8389,76.43,6.71,0.0,20,2,9,1.25,9
8390,100.0,0.0,37.5,130,0,17,0.75,8
8391,76.49,6.69,0.0,50,2,19,9.25,10
8392,74.0,7.45,25.0,70,1,14,5.5,15
8393,77.26,6.46,0.0,70,2,16,5.0,14
8394,75.0,7.14,25.0,150,1,10,5.25,18
8395,72.84,7.81,25.0,150,1,2,6.75,2
8396,73.49,7.61,25.0,170,1,15,9.75,10
8397,72.7,7.85,25.0,40,1,9,3.0,3
8398,71.42,8.25,25.0,150,2,7,4.75,2
8399,74.27,7.37,25.0,150,2,7,5.0,1
8400,71.95,8.08,25.0,90,2,14,2.0,4
8401,100.0,0.0,37.5,10,0,5,9.5,6
8402,71.66,8.18,25.0,200,1,7,2.25,6
8403,100.0,0.0,37.5,120,0,15,5.5,2
8404,75.58,6.96,0.0,30,2,15,9.5,16
8405,75.75,6.91,0.0,170,2,8,5.0,2
8406,100.0,0.0,37.5,200,0,7,0.5,4
8407,71.56,8.21,25.0,100,2,12,4.25,17
8408,73.53,7.6,25.0,180,2,18,3.0,8
8409,100.0,0.0,37.5,180,0,6,7.25,17
8410,76.62,6.65,0.0,50,2,8,6.25,18
8411,73.11,7.72,25.0,100,2,19,7.5,2
8412,70.07,8.67,25.0,20,2,11,10.0,11
8413,75.27,7.06,0.0,40,1,15,5.25,12
8414,75.19,7.08,0.0,180,1,5,4.25,8
8415,74.07,7.43,25.0,180,2,8,7.25,10
8416,72.04,8.06,25.0,20,1,17,9.75,18
8417,78.07,6.21,0.0,20,1,1,2.25,3
8418,77.47,6.39,0.0,70,2,20,0.25,9
8419,72.52,7.91,25.0,200,1,3,2.0,19
8420,71.83,8.12,25.0,130,2,16,4.25,8
8421,73.73,7.53,25.0,200,2,15,1.0,13
8422,75.27,7.06,0.0,40,1,15,5.5,8
8423,73.07,7.74,25.0,150,1,7,5.75,19
8424,78.84,5.98,0.0,20,1,13,4.75,10
8425,76.7,6.63,0.0,40,2,15,7.0,10
8426,69.37,8.89,25.0,30,1,8,6.25,9
8427,76.3,6.75,0.0,160,1,8,6.25,14
8428,73.79,7.51,25.0,140,1,8,5.0,13
8429,72.71,7.85,25.0,90,1,17,8.0,8
8430,72.1,8.04,25.0,140,2,16,4.25,12
8431,78.34,6.13,0.0,40,2,20,6.75,2
8432,73.73,7.53,25.0,160,1,19,6.75,7
8433,100.0,0.0,37.5,100,0,6,6.5,11
8434,73.9,7.48,25.0,170,2,14,2.0,3
8435,72.48,7.92,25.0,80,1,7,8.5,17
8436,74.14,7.41,25.0,100,2,20,5.25,3
8437,100.0,0.0,37.5,140,0,5,2.25,1
8438,74.58,7.27,25.0,120,2,9,7.75,3
8439,100.0,0.0,37.5,150,0,8,9.75,7
8440,75.25,7.07,0.0,150,2,20,0.5,19
8441,72.27,7.98,25.0,70,2,10,1.5,5
8442,75.58,6.96,0.0,150,1,8,7.0,8
8443,74.77,7.21,25.0,150,2,8,8.0,17
8444,99.77,0.06,0.0,180,0,1,2.75,9
8445,73.78,7.52,25.0,120,1,1,3.25,14
8446,74.17,7.4,25.0,190,1,4,8.25,7
8447,72.76,7.83,25.0,130,2,15,4.25,7
8448,73.28,7.67,25.0,170,1,9,0.5,1
8449,71.61,8.19,25.0,90,1,16,1.25,1
8450,75.38,7.03,0.0,150,2,16,3.0,18
8451,73.18,7.7,25.0,180,2,16,8.25,15
8452,74.04,7.44,25.0,80,1,20,2.5,5
8453,99.11,0.24,0.0,140,0,20,6.0,7
8454,74.75,7.22,25.0,80,2,16,3.75,13
8455,74.34,7.34,25.0,40,1,9,9.5,18
8456,100.0,0.0,37.5,40,0,15,2.0,15
8457,74.32,7.35,25.0,190,1,20,4.25,5
8458,100.0,0.0,37.5,190,0,10,9.5,5
8459,99.62,0.1,0.0,110,0,10,2.25,17
8460,74.16,7.4,25.0,130,2,19,2.75,7
8461,74.63,7.25,25.0,60,2,11,4.0,15
8462,71.48,8.23,25.0,140,1,15,2.25,19
8463,73.59,7.58,25.0,120,2,14,1.0,8
8464,73.21,7.69,25.0,120,2,20,5.25,3
8465,100.0,0.0,37.5,100,0,7,6.75,1
8466,100.0,0.0,37.5,70,0,14,8.5,17
8467,72.02,8.06,25.0,100,2,2,10.0,9
8468,69.23,8.94,25.0,30,2,19,8.5,14
8469,99.58,0.11,0.0,200,0,4,9.75,7
8470,100.0,0.0,37.5,120,0,11,8.75,16
8471,74.07,7.43,25.0,90,1,11,5.0,3
8472,73.64,7.56,25.0,200,1,1,7.75,20
8473,70.66,18.95,37.5,100,2,1,0.5,11
8474,76.97,6.54,0.0,70,1,16,7.75,10
8475,76.75,6.61,0.0,10,1,9,1.5,16
8476,100.0,0.0,37.5,80,0,11,5.25,5
8477,73.95,7.47,25.0,100,1,18,1.5,10
8478,73.8,6.14,25.0,160,2,7,0.0,12
8479,73.75,7.53,25.0,100,1,11,9.25,16
8480,100.0,0.0,37.5,180,0,13,9.25,7
8481,71.67,8.17,25.0,50,1,17,5.0,2
8482,99.48,0.14,0.0,80,0,8,9.75,13
8483,74.1,7.42,25.0,190,2,12,4.25,19
8484,72.37,7.95,25.0,200,2,7,6.0,12
8485,72.87,7.8,25.0,130,1,1,8.25,5
8486,100.0,0.0,37.5,10,0,8,4.5,5
8487,100.0,0.0,37.5,150,0,14,9.75,9
8488,76.01,6.84,0.0,120,2,18,7.25,16
8489,100.0,0.0,37.5,200,0,15,2.25,2
8490,100.0,0.0,37.5,50,0,17,5.25,17
8491,74.34,7.34,25.0,110,2,18,2.5,1
8492,100.0,0.0,37.5,180,0,9,8.75,9
8493,72.4,8.95,25.0,140,2,2,6.5,13
8494,72.62,5.47,25.0,30,2,5,0.5,7
8495,100.0,0.0,37.5,150,0,5,5.25,8
8496,74.05,7.43,25.0,90,1,20,8.0,19
8497,100.0,0.0,37.5,30,0,10,4.5,10
8498,75.55,6.97,0.0,190,2,10,2.0,3
8499,71.97,8.03,25.0,140,2,4,2.0,19
8500,71.03,8.37,25.0,90,2,7,3.25,1
8501,74.87,7.18,25.0,100,1,6,7.25,9
8502,75.73,6.92,0.0,60,1,19,0.0,19
8503,75.46,7.0,0.0,100,2,13,1.25,12
8504,73.99,7.45,25.0,80,1,18,3.0,18
8505,100.0,0.0,37.5,110,0,16,3.25,20
8506,75.66,6.94,0.0,30,1,7,1.25,19
8507,100.0,0.0,37.5,30,0,13,8.75,10
8508,72.18,8.01,25.0,70,2,8,2.25,6
8509,72.65,7.87,25.0,100,1,6,1.75,2
8510,100.0,0.0,37.5,60,0,2,0.75,3
8511,74.59,7.27,25.0,180,1,13,6.75,5
8512,100.0,0.0,37.5,130,0,2,6.5,15
8513,100.0,0.0,37.5,120,0,12,2.75,15
8514,100.0,0.0,37.5,190,0,11,9.5,8
8515,77.41,6.41,0.0,50,2,19,4.75,18
8516,72.02,8.06,25.0,190,1,10,3.75,13
8517,74.08,7.43,25.0,100,2,13,10.0,18
8518,70.04,8.68,25.0,80,2,4,8.25,20
8519,70.47,11.33,25.0,190,2,3,1.25,17
8520,63.3,10.85,25.0,30,2,7,6.0,15
8521,75.24,7.07,0.0,120,1,9,1.5,8
8522,73.0,7.76,25.0,150,2,10,1.25,6
8523,73.03,7.75,25.0,40,1,17,6.0,20
8524,72.28,19.98,0.0,10,2,1,3.5,4
8525,74.26,7.37,25.0,170,1,19,6.0,8
8526,75.15,10.29,0.0,200,1,1,1.25,15
8527,75.13,7.1,0.0,130,2,2,8.75,4
8528,76.75,6.61,0.0,30,1,7,4.75,15
8529,74.62,7.26,25.0,70,1,18,8.5,1
8530,74.45,7.31,25.0,80,2,18,6.75,13
8531,100.0,0.0,37.5,90,0,14,6.0,12
8532,99.54,0.12,0.0,180,0,6,5.25,19
8533,99.68,0.09,0.0,130,0,15,3.75,20
8534,100.0,0.0,37.5,180,0,12,6.0,19
8535,71.24,8.3,25.0,80,1,18,8.5,3
8536,72.4,7.95,25.0,80,1,10,4.25,15
8537,100.0,0.0,37.5,20,0,19,4.75,17
8538,75.74,6.92,0.0,170,1,1,10.0,18
8539,73.78,7.52,25.0,90,1,14,1.25,8
8540,73.71,7.54,25.0,160,2,16,10.0,11
8541,74.17,7.4,25.0,100,1,4,6.0,11
8542,69.63,8.81,25.0,20,1,10,4.0,11
8543,73.74,7.53,25.0,110,2,8,6.0,3
8544,73.46,7.61,25.0,100,1,9,0.75,7
8545,100.0,0.0,37.5,10,0,12,2.5,10
8546,74.91,7.17,25.0,50,1,4,9.0,14
8547,82.68,4.84,0.0,10,2,7,6.5,9
8548,100.0,0.0,37.5,20,0,6,4.5,7
8549,100.0,0.0,37.5,50,0,12,9.5,19
8550,100.0,0.0,37.5,200,0,3,1.75,6
8551,69.84,11.75,25.0,110,2,3,1.25,8
8552,73.57,7.58,25.0,80,2,12,6.75,11
8553,78.75,10.33,0.0,10,2,5,1.75,4
8554,74.12,7.41,25.0,200,2,12,8.0,13
8555,76.54,6.67,0.0,10,1,5,7.75,8
8556,76.1,6.81,0.0,40,1,16,1.75,10
8557,100.0,0.0,37.5,180,0,16,8.25,18
8558,73.07,7.74,25.0,150,1,13,7.75,15
8559,74.24,7.37,25.0,90,1,2,2.25,19
8560,100.0,0.0,37.5,70,0,5,8.0,17
8561,71.2,8.32,25.0,200,2,8,1.75,11
8562,74.3,7.36,25.0,200,1,20,7.75,11
8563,73.03,7.75,25.0,90,1,17,9.75,2
8564,100.0,0.0,37.5,130,0,19,5.0,8
8565,100.0,0.0,37.5,130,0,10,0.75,11
8566,100.0,0.0,37.5,60,0,18,1.0,8
8567,73.99,7.45,25.0,180,1,16,7.5,19
8568,74.42,7.32,25.0,190,1,18,5.5,1
8569,100.0,0.0,37.5,70,0,4,1.25,20
8570,73.93,7.47,25.0,70,1,17,1.25,20
8571,73.85,7.5,25.0,130,2,7,8.75,19
8572,100.0,0.0,37.5,60,0,1,4.5,3
8573,71.84,8.12,25.0,50,2,18,1.5,20
8574,74.87,7.18,25.0,50,2,13,1.75,9
8575,70.86,8.43,25.0,90,2,18,6.0,12
8576,99.79,0.06,0.0,200,0,14,8.0,2
8577,100.0,0.0,37.5,60,0,14,5.0,15
8578,100.0,0.0,37.5,90,0,20,5.75,9
8579,75.18,7.09,0.0,120,1,20,5.5,19
8580,74.66,6.74,0.0,170,1,4,1.0,10
8581,71.35,8.27,25.0,80,2,20,0.5,4
8582,73.87,7.49,25.0,130,1,19,0.75,16
8583,69.3,8.92,25.0,10,1,8,5.5,16
8584,73.39,7.64,25.0,30,2,13,0.75,13
8585,72.6,10.88,25.0,70,1,3,0.25,9
8586,70.72,8.47,25.0,40,1,17,3.25,9
8587,75.06,7.12,0.0,140,2,17,5.75,2
8588,100.0,0.0,37.5,200,0,11,7.75,6
8589,100.0,0.0,37.5,90,0,9,4.25,19
8590,100.0,0.0,37.5,190,0,6,4.5,4
8591,68.9,10.45,25.0,150,2,4,1.0,12
8592,75.24,7.07,0.0,110,2,8,7.5,13
8593,74.34,7.34,25.0,10,1,18,5.75,8
8594,72.52,6.58,25.0,90,2,6,1.5,17
8595,74.67,7.24,25.0,80,1,19,7.5,6
8596,74.87,7.18,25.0,150,1,18,2.5,16
8597,76.03,6.83,0.0,190,2,7,4.75,5
8598,73.41,7.63,25.0,130,1,2,7.5,10
8599,72.81,7.82,25.0,130,2,13,1.5,1
8600,72.81,7.82,25.0,110,1,9,9.5,18
8601,99.65,0.09,0.0,120,0,15,2.25,7
8602,100.0,0.0,37.5,110,0,2,2.75,17
8603,74.78,7.21,25.0,30,1,15,0.25,8
8604,71.53,5.28,25.0,80,2,5,0.5,6
8605,80.26,5.56,0.0,10,2,19,1.5,19
8606,74.05,7.44,25.0,170,2,4,5.5,9
8607,70.64,8.5,25.0,100,1,5,8.5,12
8608,100.0,0.0,37.5,140,0,3,3.5,2
8609,100.0,0.0,37.5,60,0,9,6.75,1
8610,99.72,0.07,0.0,150,0,3,4.25,10
8611,100.0,0.0,37.5,120,0,16,10.0,13
8612,67.3,9.55,25.0,90,1,7,6.75,10
8613,100.0,0.0,37.5,70,0,2,7.25,4
8614,75.9,6.87,0.0,90,2,2,7.0,8
8615,73.48,7.61,25.0,130,1,9,7.25,18
8616,72.39,7.95,25.0,90,1,15,1.25,2
8617,74.92,7.17,25.0,140,1,3,3.5,10
8618,72.68,7.86,25.0,50,1,1,2.75,19
8619,70.83,8.43,25.0,20,1,16,0.75,20
8620,99.79,0.06,0.0,200,0,17,5.25,16
8621,71.87,8.11,25.0,190,2,17,5.75,2
8622,74.54,7.28,25.0,130,1,14,5.5,9
8623,71.66,8.17,25.0,90,1,11,8.75,9
8624,74.37,7.34,25.0,80,2,20,4.5,11
8625,71.99,8.07,25.0,110,1,15,6.25,18
8626,66.12,9.93,25.0,20,2,20,8.0,17
8627,100.0,0.0,37.5,20,0,8,8.5,4
8628,75.39,10.33,0.0,120,1,1,1.0,3
8629,99.7,0.08,0.0,140,0,4,3.0,4
8630,100.0,0.0,37.5,110,0,14,7.0,3
8631,73.29,8.33,25.0,40,2,7,0.5,1
8632,100.0,0.0,37.5,120,0,17,7.25,15
8633,100.0,0.0,37.5,150,0,3,2.0,8
8634,81.14,5.3,0.0,10,2,18,4.0,11
8635,70.89,8.41,25.0,110,1,20,10.0,20
8636,74.5,7.3,25.0,70,2,9,8.5,3
8637,75.66,6.94,0.0,90,1,15,5.75,19
8638,100.0,0.0,37.5,80,0,13,0.5,6
8639,76.48,6.69,0.0,80,2,11,7.0,5
8640,72.48,7.92,25.0,170,1,13,7.25,16
8641,100.0,0.0,37.5,200,0,14,8.0,17
8642,72.48,7.92,25.0,40,2,7,4.25,8
8643,100.0,0.0,37.5,150,0,13,6.0,19
8644,70.81,8.44,25.0,100,1,16,7.25,7
8645,100.0,0.0,37.5,140,0,6,8.25,5
8646,70.69,8.48,25.0,60,1,14,9.25,2
8647,75.52,6.98,0.0,190,1,18,5.75,8
8648,100.0,0.0,37.5,100,0,14,6.0,17
8649,72.13,8.03,25.0,100,2,6,7.25,7
8650,100.0,0.0,37.5,110,0,9,1.25,3
8651,75.44,7.01,0.0,120,2,14,8.75,6
8652,66.45,9.83,25.0,10,2,4,7.25,9
8653,100.0,0.0,37.5,120,0,15,0.25,9
8654,74.36,7.34,25.0,120,2,8,6.25,18
8655,99.79,0.06,0.0,200,0,19,2.5,18
8656,75.0,7.14,25.0,40,1,12,0.0,16
8657,100.0,0.0,37.5,180,0,10,4.5,2
8658,100.0,0.0,37.5,150,0,15,2.5,18
8659,99.79,0.06,0.0,200,0,1,4.0,19
8660,95.83,1.12,0.0,10,0,20,4.0,19
8661,100.0,0.0,37.5,30,0,20,2.5,2
8662,74.67,7.24,25.0,60,1,7,4.5,8
8663,98.61,0.37,0.0,30,0,10,6.75,2
8664,75.15,7.1,0.0,170,1,20,8.0,13
8665,72.02,8.06,25.0,50,1,10,1.5,20
8666,100.0,0.0,37.5,170,0,9,8.75,6
8667,73.39,7.64,25.0,90,2,9,0.75,4
8668,71.15,5.88,25.0,110,2,4,1.0,5
8669,100.0,0.0,37.5,190,0,16,3.0,17
8670,75.4,7.02,0.0,120,1,4,9.75,6
8671,75.29,7.05,0.0,160,2,9,9.0,13
8672,66.01,9.97,25.0,10,2,3,9.5,15
8673,99.62,0.1,0.0,110,0,6,9.25,1
8674,73.28,7.67,25.0,140,1,2,2.75,19
8675,100.0,0.0,37.5,200,0,13,9.25,10
8676,73.31,7.66,25.0,140,2,5,9.5,2
8677,76.44,8.99,0.0,60,2,2,3.25,18
8678,73.87,7.49,25.0,200,2,19,2.75,7
8679,75.25,7.07,0.0,200,1,3,9.5,4
8680,74.83,7.2,25.0,180,2,14,4.5,18
8681,72.6,7.88,25.0,200,1,9,5.25,17
8682,100.0,0.0,37.5,140,0,2,7.25,6
8683,73.06,7.74,25.0,180,1,18,3.75,7
8684,76.71,6.62,0.0,180,1,2,4.75,5
8685,67.11,9.62,25.0,10,1,14,1.75,4
8686,100.0,0.0,37.5,60,0,13,6.0,12
8687,100.0,0.0,37.5,120,0,1,3.75,10
8688,76.69,6.63,0.0,110,2,15,2.5,16
8689,71.45,8.24,25.0,110,2,17,1.25,3
8690,74.34,7.34,25.0,50,2,12,3.5,17
8691,100.0,0.0,37.5,100,0,17,0.0,9
8692,76.52,6.68,0.0,120,1,11,7.25,3
8693,72.38,7.95,25.0,150,1,14,5.75,9
8694,73.14,7.72,25.0,80,1,10,6.25,13
8695,100.0,0.0,37.5,100,0,7,1.5,15
8696,73.97,7.46,25.0,70,2,9,2.5,9
8697,76.08,6.81,0.0,150,2,8,8.75,6
8698,75.09,7.12,0.0,50,2,5,2.5,4
8699,73.66,7.55,25.0,190,1,13,8.0,14
8700,73.14,7.71,25.0,130,1,9,5.75,19
8701,72.73,7.84,25.0,30,1,20,4.0,10
8702,100.0,0.0,37.5,60,0,15,0.25,18
8703,75.66,6.94,0.0,60,1,13,4.25,16
8704,72.35,7.96,25.0,110,1,1,8.5,4
8705,72.81,7.82,25.0,60,1,18,0.5,19
8706,76.34,6.73,0.0,160,1,8,6.25,11
8707,77.07,6.51,0.0,70,1,5,8.25,6
8708,97.5,-0.94,0.0,60,0,2,0.5,9
8709,75.67,6.94,0.0,150,1,10,4.25,13
8710,77.04,3.76,12.5,40,1,3,1.0,10
8711,100.0,0.0,37.5,40,0,2,5.5,6
8712,74.56,7.28,25.0,80,2,17,5.25,12
8713,76.9,6.56,0.0,30,2,2,6.25,5
8714,72.19,8.01,25.0,150,1,2,8.25,14
8715,73.13,7.72,25.0,110,2,15,2.25,20
8716,71.44,8.24,25.0,120,1,1,9.75,3
8717,100.0,0.0,37.5,80,0,1,9.75,10
8718,100.0,0.0,37.5,20,0,19,6.5,16
8719,75.33,7.04,0.0,40,2,12,0.25,14
8720,100.0,0.0,37.5,120,0,9,7.0,19
8721,73.85,7.5,25.0,190,1,10,4.25,18
8722,71.33,8.28,25.0,140,1,13,2.0,2
8723,100.0,0.0,37.5,60,0,13,7.75,3
8724,100.0,0.0,37.5,120,0,11,6.5,1
8725,71.99,8.07,25.0,70,2,13,4.5,18
8726,74.25,7.37,25.0,50,1,20,7.75,1
8727,75.0,7.14,25.0,10,2,18,6.0,15
8728,100.0,0.0,37.5,110,0,4,6.5,18
8729,70.91,8.41,25.0,120,2,11,9.75,15
8730,72.81,7.82,25.0,110,1,2,8.75,9
8731,74.72,7.23,25.0,110,2,13,3.5,20
8732,74.16,5.81,25.0,100,2,4,3.75,16
8733,73.38,7.64,25.0,80,2,18,1.25,3
8734,100.0,0.0,37.5,10,0,10,7.0,2
8735,99.62,0.1,0.0,110,0,17,8.25,19
8736,76.64,6.64,0.0,40,1,16,6.75,10
8737,74.63,7.25,25.0,60,1,3,9.0,18
8738,100.0,0.0,37.5,100,0,18,2.75,6
8739,73.0,7.76,25.0,80,1,9,5.5,2
8740,100.0,0.0,37.5,190,0,13,8.25,20
8741,72.21,8.0,25.0,140,1,20,2.0,2
8742,72.33,7.97,25.0,60,1,5,8.25,11
8743,72.59,7.89,25.0,20,1,1,7.5,7
8744,100.0,0.0,37.5,40,0,20,8.5,6
8745,73.93,7.47,25.0,70,1,16,1.5,18
8746,100.0,0.0,37.5,60,0,18,7.75,2
8747,72.39,7.95,25.0,130,2,20,3.75,4
8748,70.61,8.5,25.0,190,2,13,2.75,1
8749,73.46,7.61,25.0,110,2,13,5.25,2
8750,72.02,8.06,25.0,150,1,15,2.75,20
8751,74.89,-3.4,25.0,150,2,1,0.0,5
8752,74.46,20.84,12.5,120,1,1,0.25,9
8753,72.95,7.78,25.0,190,2,11,4.75,8
8754,100.0,0.0,37.5,110,0,7,8.0,8
8755,74.42,7.32,25.0,160,1,9,0.25,4
8756,72.44,7.93,25.0,120,2,6,7.25,13
8757,70.84,11.48,25.0,50,2,5,2.0,15
8758,73.98,7.46,25.0,200,1,14,0.5,18
8759,100.0,0.0,37.5,10,0,11,9.5,6
8760,82.86,3.99,25.0,70,0,1,0.5,14
8761,72.22,8.0,25.0,180,1,7,4.0,17
8762,72.35,7.49,25.0,40,2,5,1.25,2
8763,100.0,0.0,37.5,140,0,19,5.75,1
8764,72.02,8.06,25.0,70,1,3,4.75,10
8765,70.23,8.62,25.0,130,2,18,3.0,7
8766,74.85,7.19,25.0,160,1,20,1.0,11
8767,66.23,9.9,25.0,10,1,8,2.0,5
8768,100.0,0.0,37.5,170,0,2,1.0,1
8769,74.23,7.38,25.0,60,2,10,8.25,10
8770,74.25,7.37,25.0,50,2,7,7.75,6
8771,100.0,0.0,37.5,170,0,5,6.75,19
8772,74.52,7.29,25.0,50,1,17,5.25,15
8773,100.0,0.0,37.5,110,0,12,6.75,11
8774,71.13,8.34,25.0,150,1,19,6.0,11
8775,76.29,15.29,0.0,140,1,2,0.25,1
8776,99.58,0.11,0.0,100,0,10,3.25,9
8777,100.0,0.0,37.5,170,0,11,3.0,19
8778,100.0,0.0,37.5,80,0,12,2.5,10
8779,77.24,6.46,0.0,50,1,17,1.0,20
8780,100.0,0.0,37.5,120,0,6,4.75,5
8781,99.56,0.12,0.0,190,0,9,0.25,12
8782,99.58,0.11,0.0,100,0,12,1.5,16
8783,75.16,7.09,0.0,80,1,2,1.75,6
8784,100.0,0.0,37.5,150,0,11,5.25,18
8785,72.91,7.79,25.0,190,2,11,3.0,16
8786,76.9,6.56,0.0,90,2,12,9.5,9
8787,71.51,8.22,25.0,150,1,11,2.25,4
8788,72.97,7.77,25.0,80,2,15,9.75,4
8789,72.09,8.04,25.0,80,1,17,2.75,4
8790,100.0,0.0,37.5,20,0,9,8.0,7
8791,74.37,7.8,25.0,160,2,2,6.25,19
8792,75.44,7.01,0.0,50,2,9,5.0,18
8793,99.22,0.21,0.0,160,0,15,4.5,1
8794,70.72,8.47,25.0,20,1,13,9.5,12
8795,100.0,0.0,37.5,60,0,5,1.0,17
8796,100.0,0.0,37.5,40,0,19,5.0,6
8797,72.53,7.91,25.0,70,2,8,2.25,10
8798,77.89,10.23,0.0,170,2,1,1.75,9
8799,74.12,7.41,25.0,130,1,16,2.75,5
8800,73.74,7.53,25.0,190,1,13,5.75,16
8801,75.84,6.89,0.0,130,2,16,7.25,3
8802,99.4,0.16,0.0,70,0,14,4.5,16
8803,75.31,7.05,0.0,70,1,19,10.0,12
8804,70.67,8.49,25.0,80,2,4,8.5,14
8805,100.0,0.0,37.5,30,0,6,5.5,12
8806,71.32,8.28,25.0,90,1,5,6.5,13
8807,72.62,7.88,25.0,70,2,9,7.5,1
8808,86.71,4.27,0.0,100,0,4,0.0,10
8809,100.0,0.0,37.5,60,0,9,1.75,10
8810,100.0,0.0,37.5,80,0,5,10.0,12
8811,74.27,7.37,25.0,30,1,6,8.0,9
8812,73.78,7.52,25.0,200,1,9,7.25,10
8813,67.98,9.34,25.0,10,2,5,9.5,7
8814,72.37,7.95,25.0,50,2,17,8.5,9
8815,100.0,0.0,37.5,10,0,12,1.25,18
8816,72.87,7.8,25.0,140,1,16,5.0,6
8817,100.0,0.0,37.5,140,0,11,0.5,6
8818,100.0,0.0,37.5,160,0,19,5.25,7
8819,100.0,0.0,37.5,120,0,19,2.25,4
8820,99.65,0.09,0.0,120,0,9,3.0,5
8821,75.02,7.14,0.0,200,2,12,2.0,20
8822,100.0,0.0,37.5,70,0,1,9.75,14
8823,74.43,5.46,0.0,130,2,3,1.75,20
8824,73.32,7.23,25.0,180,1,7,0.5,2
8825,100.0,0.0,37.5,100,0,7,3.75,5
8826,100.0,0.0,37.5,80,0,18,9.75,16
8827,76.24,6.76,0.0,30,2,7,4.75,9
8828,74.61,7.26,25.0,170,1,5,3.5,2
8829,72.5,7.91,25.0,150,2,7,1.5,7
8830,74.16,7.4,25.0,170,1,7,8.5,2
8831,74.81,7.2,25.0,80,1,18,8.25,8
